사용일자,노선명,역ID,역명,승차총승객수,하차총승객수,등록일자,호선,구,동,상세주소,전화번호,상세주소_역이름
20191217,2호선,233,대림(구로구청),31201.0,32363.0,20191220,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20191217,2호선,233,대림(구로구청),31201.0,32363.0,20191220,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20191217,7호선,2746,대림(구로구청),10210.0,10301.0,20191220,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20191217,7호선,2746,대림(구로구청),10210.0,10301.0,20191220,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20191218,2호선,233,대림(구로구청),32508.0,33036.0,20191221,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20191218,2호선,233,대림(구로구청),32508.0,33036.0,20191221,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20191218,7호선,2746,대림(구로구청),10211.0,10368.0,20191221,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20191218,7호선,2746,대림(구로구청),10211.0,10368.0,20191221,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20191219,2호선,233,대림(구로구청),32220.0,33031.0,20191222,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20191219,2호선,233,대림(구로구청),32220.0,33031.0,20191222,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20191219,7호선,2746,대림(구로구청),9965.0,10006.0,20191222,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20191219,7호선,2746,대림(구로구청),9965.0,10006.0,20191222,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20191220,2호선,233,대림(구로구청),32537.0,33187.0,20191223,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20191220,2호선,233,대림(구로구청),32537.0,33187.0,20191223,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20191220,7호선,2746,대림(구로구청),10140.0,10798.0,20191223,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20191220,7호선,2746,대림(구로구청),10140.0,10798.0,20191223,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20191221,2호선,233,대림(구로구청),25492.0,27438.0,20191224,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20191221,2호선,233,대림(구로구청),25492.0,27438.0,20191224,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20191221,7호선,2746,대림(구로구청),10063.0,11143.0,20191224,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20191221,7호선,2746,대림(구로구청),10063.0,11143.0,20191224,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20191222,2호선,233,대림(구로구청),24578.0,25046.0,20191225,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20191222,2호선,233,대림(구로구청),24578.0,25046.0,20191225,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20191222,7호선,2746,대림(구로구청),12798.0,12151.0,20191225,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20191222,7호선,2746,대림(구로구청),12798.0,12151.0,20191225,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20191223,2호선,233,대림(구로구청),31808.0,32211.0,20191226,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20191223,2호선,233,대림(구로구청),31808.0,32211.0,20191226,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20191223,7호선,2746,대림(구로구청),10469.0,10369.0,20191226,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20191223,7호선,2746,대림(구로구청),10469.0,10369.0,20191226,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20191224,2호선,233,대림(구로구청),32539.0,32786.0,20191227,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20191224,2호선,233,대림(구로구청),32539.0,32786.0,20191227,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20191224,7호선,2746,대림(구로구청),10370.0,10849.0,20191227,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20191224,7호선,2746,대림(구로구청),10370.0,10849.0,20191227,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20191225,2호선,233,대림(구로구청),20310.0,20980.0,20191228,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20191225,2호선,233,대림(구로구청),20310.0,20980.0,20191228,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20191225,7호선,2746,대림(구로구청),8332.0,8402.0,20191228,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20191225,7호선,2746,대림(구로구청),8332.0,8402.0,20191228,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20191226,2호선,233,대림(구로구청),30413.0,31419.0,20191229,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20191226,2호선,233,대림(구로구청),30413.0,31419.0,20191229,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20191226,7호선,2746,대림(구로구청),10115.0,10021.0,20191229,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20191226,7호선,2746,대림(구로구청),10115.0,10021.0,20191229,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20191227,2호선,233,대림(구로구청),31381.0,32229.0,20191230,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20191227,2호선,233,대림(구로구청),31381.0,32229.0,20191230,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20191227,7호선,2746,대림(구로구청),9954.0,10290.0,20191230,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20191227,7호선,2746,대림(구로구청),9954.0,10290.0,20191230,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20191228,2호선,233,대림(구로구청),24952.0,26692.0,20191231,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20191228,2호선,233,대림(구로구청),24952.0,26692.0,20191231,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20191228,7호선,2746,대림(구로구청),9753.0,10711.0,20191231,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20191228,7호선,2746,대림(구로구청),9753.0,10711.0,20191231,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20191229,2호선,233,대림(구로구청),22973.0,23662.0,20200101,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20191229,2호선,233,대림(구로구청),22973.0,23662.0,20200101,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20191229,7호선,2746,대림(구로구청),12430.0,12250.0,20200101,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20191229,7호선,2746,대림(구로구청),12430.0,12250.0,20200101,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20191230,2호선,233,대림(구로구청),30736.0,31519.0,20200102,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20191230,2호선,233,대림(구로구청),30736.0,31519.0,20200102,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20191230,7호선,2746,대림(구로구청),10580.0,10387.0,20200102,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20191230,7호선,2746,대림(구로구청),10580.0,10387.0,20200102,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20191231,2호선,233,대림(구로구청),29395.0,30395.0,20200103,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20191231,2호선,233,대림(구로구청),29395.0,30395.0,20200103,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20191231,7호선,2746,대림(구로구청),11063.0,11693.0,20200103,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20191231,7호선,2746,대림(구로구청),11063.0,11693.0,20200103,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20200101,7호선,2746,대림(구로구청),8976.0,8590.0,20200104,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20200101,7호선,2746,대림(구로구청),8976.0,8590.0,20200104,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20200101,2호선,233,대림(구로구청),16429.0,17443.0,20200104,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20200101,2호선,233,대림(구로구청),16429.0,17443.0,20200104,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20200102,2호선,233,대림(구로구청),29634.0,30196.0,20200105,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20200102,2호선,233,대림(구로구청),29634.0,30196.0,20200105,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20200102,7호선,2746,대림(구로구청),9694.0,9550.0,20200105,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20200102,7호선,2746,대림(구로구청),9694.0,9550.0,20200105,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20200103,2호선,233,대림(구로구청),31028.0,31363.0,20200106,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20200103,2호선,233,대림(구로구청),31028.0,31363.0,20200106,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20200103,7호선,2746,대림(구로구청),9996.0,10364.0,20200106,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20200103,7호선,2746,대림(구로구청),9996.0,10364.0,20200106,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20200104,2호선,233,대림(구로구청),23421.0,24746.0,20200107,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20200104,2호선,233,대림(구로구청),23421.0,24746.0,20200107,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20200104,7호선,2746,대림(구로구청),9491.0,10265.0,20200107,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20200104,7호선,2746,대림(구로구청),9491.0,10265.0,20200107,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20200105,2호선,233,대림(구로구청),21292.0,21602.0,20200108,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20200105,2호선,233,대림(구로구청),21292.0,21602.0,20200108,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20200105,7호선,2746,대림(구로구청),10725.0,10323.0,20200108,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20200105,7호선,2746,대림(구로구청),10725.0,10323.0,20200108,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20200106,2호선,233,대림(구로구청),30341.0,31058.0,20200109,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20200106,2호선,233,대림(구로구청),30341.0,31058.0,20200109,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20200106,7호선,2746,대림(구로구청),10241.0,10139.0,20200109,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20200106,7호선,2746,대림(구로구청),10241.0,10139.0,20200109,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20200107,2호선,233,대림(구로구청),28769.0,29191.0,20200110,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20200107,2호선,233,대림(구로구청),28769.0,29191.0,20200110,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20200107,7호선,2746,대림(구로구청),9773.0,9920.0,20200110,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20200107,7호선,2746,대림(구로구청),9773.0,9920.0,20200110,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20200108,2호선,233,대림(구로구청),30502.0,31356.0,20200111,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20200108,2호선,233,대림(구로구청),30502.0,31356.0,20200111,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
20200108,7호선,2746,대림(구로구청),10156.0,10085.0,20200111,2,구로구,구로동,서울특별시 구로구 구로동 1204,6110-2331,대림역(2호선)
20200108,7호선,2746,대림(구로구청),10156.0,10085.0,20200111,7,구로구,대림동,서울특별시 구로구 대림동 1050-17,6311-7440,대림역(7호선)
