company,date,closing_price
카카오,2019.04.04,"102,500"
카카오,2019.04.03,"102,500"
카카오,2019.04.02,"103,500"
카카오,2019.04.01,"103,000"
카카오,2019.03.29,"103,500"
카카오,2019.03.28,"102,500"
카카오,2019.03.27,"102,500"
카카오,2019.03.26,"104,000"
카카오,2019.03.25,"102,000"
카카오,2019.03.22,"104,000"
카카오,2019.03.21,"102,500"
카카오,2019.03.20,"102,000"
카카오,2019.03.19,"102,500"
카카오,2019.03.18,"107,500"
카카오,2019.03.15,"107,500"
카카오,2019.03.14,"106,500"
카카오,2019.03.13,"104,000"
카카오,2019.03.12,"103,500"
카카오,2019.03.11,"106,000"
카카오,2019.03.08,"107,500"
카카오,2019.03.07,"104,500"
카카오,2019.03.06,"105,500"
카카오,2019.03.05,"106,500"
카카오,2019.03.04,"108,500"
카카오,2019.02.28,"103,500"
카카오,2019.02.27,"105,000"
카카오,2019.02.26,"103,500"
카카오,2019.02.25,"98,300"
카카오,2019.02.22,"99,300"
카카오,2019.02.21,"98,900"
카카오,2019.02.20,"99,700"
카카오,2019.02.19,"100,000"
카카오,2019.02.18,"102,000"
카카오,2019.02.15,"101,500"
카카오,2019.02.14,"100,500"
카카오,2019.02.13,"98,100"
카카오,2019.02.12,"96,000"
카카오,2019.02.11,"95,600"
카카오,2019.02.08,"98,200"
카카오,2019.02.07,"99,000"
카카오,2019.02.01,"99,600"
카카오,2019.01.31,"99,300"
카카오,2019.01.30,"99,900"
카카오,2019.01.29,"102,000"
카카오,2019.01.28,"102,000"
카카오,2019.01.25,"102,500"
카카오,2019.01.24,"102,000"
카카오,2019.01.23,"102,500"
카카오,2019.01.22,"102,000"
카카오,2019.01.21,"98,800"
카카오,2019.01.18,"99,600"
카카오,2019.01.17,"98,500"
카카오,2019.01.16,"100,000"
카카오,2019.01.15,"99,900"
카카오,2019.01.14,"100,000"
카카오,2019.01.11,"102,000"
카카오,2019.01.10,"101,000"
카카오,2019.01.09,"102,000"
카카오,2019.01.08,"99,900"
카카오,2019.01.07,"103,000"
카카오,2019.01.04,"103,500"
카카오,2019.01.03,"102,500"
카카오,2019.01.02,"102,000"
카카오,2018.12.28,"103,000"
카카오,2018.12.27,"101,500"
카카오,2018.12.26,"98,500"
카카오,2018.12.24,"101,000"
카카오,2018.12.21,"104,500"
카카오,2018.12.20,"103,000"
카카오,2018.12.19,"108,000"
카카오,2018.12.18,"108,500"
카카오,2018.12.17,"110,500"
카카오,2018.12.14,"110,000"
카카오,2018.12.13,"111,500"
카카오,2018.12.12,"110,000"
카카오,2018.12.11,"107,000"
카카오,2018.12.10,"111,000"
카카오,2018.12.07,"114,500"
카카오,2018.12.06,"116,000"
카카오,2018.12.05,"114,500"
카카오,2018.12.04,"113,500"
카카오,2018.12.03,"113,500"
카카오,2018.11.30,"112,500"
카카오,2018.11.29,"112,000"
카카오,2018.11.28,"112,000"
카카오,2018.11.27,"110,500"
카카오,2018.11.26,"112,500"
카카오,2018.11.23,"108,000"
카카오,2018.11.22,"106,500"
카카오,2018.11.21,"107,500"
카카오,2018.11.20,"107,000"
카카오,2018.11.19,"107,000"
카카오,2018.11.16,"102,500"
카카오,2018.11.15,"104,000"
카카오,2018.11.14,"103,000"
카카오,2018.11.13,"101,500"
카카오,2018.11.12,"101,000"
카카오,2018.11.09,"100,500"
카카오,2018.11.08,"100,000"
카카오,2018.11.07,"95,600"
카카오,2018.11.06,"96,600"
카카오,2018.11.05,"95,500"
카카오,2018.11.02,"98,200"
카카오,2018.11.01,"93,100"
카카오,2018.10.31,"91,600"
카카오,2018.10.30,"90,500"
카카오,2018.10.29,"87,600"
카카오,2018.10.26,"90,900"
카카오,2018.10.25,"94,200"
카카오,2018.10.24,"99,200"
카카오,2018.10.23,"100,500"
카카오,2018.10.22,"102,500"
카카오,2018.10.19,"101,000"
카카오,2018.10.18,"100,500"
카카오,2018.10.17,"100,500"
카카오,2018.10.16,"100,500"
카카오,2018.10.15,"99,300"
카카오,2018.10.12,"101,000"
카카오,2018.10.11,"98,500"
카카오,2018.10.10,"104,000"
카카오,2018.10.08,"107,500"
카카오,2018.10.05,"109,000"
카카오,2018.10.04,"112,000"
카카오,2018.10.02,"115,500"
카카오,2018.10.01,"119,500"
카카오,2018.09.28,"119,000"
카카오,2018.09.27,"120,500"
카카오,2018.09.21,"118,500"
카카오,2018.09.20,"117,500"
카카오,2018.09.19,"117,000"
카카오,2018.09.18,"120,500"
카카오,2018.09.17,"121,500"
카카오,2018.09.14,"120,000"
카카오,2018.09.13,"121,000"
카카오,2018.09.12,"120,000"
카카오,2018.09.11,"116,500"
카카오,2018.09.10,"119,000"
카카오,2018.09.07,"120,000"
카카오,2018.09.06,"120,000"
카카오,2018.09.05,"121,000"
카카오,2018.09.04,"122,000"
카카오,2018.09.03,"121,500"
카카오,2018.08.31,"125,000"
카카오,2018.08.30,"126,500"
카카오,2018.08.29,"126,500"
카카오,2018.08.28,"125,500"
카카오,2018.08.27,"128,000"
카카오,2018.08.24,"124,000"
카카오,2018.08.23,"125,500"
카카오,2018.08.22,"124,500"
카카오,2018.08.21,"124,000"
카카오,2018.08.20,"124,500"
카카오,2018.08.17,"127,000"
카카오,2018.08.16,"127,500"
카카오,2018.08.14,"127,500"
카카오,2018.08.13,"124,000"
카카오,2018.08.10,"128,000"
카카오,2018.08.09,"125,500"
카카오,2018.08.08,"119,000"
카카오,2018.08.07,"120,000"
카카오,2018.08.06,"113,500"
카카오,2018.08.03,"113,000"
카카오,2018.08.02,"111,000"
카카오,2018.08.01,"112,500"
카카오,2018.07.31,"112,500"
카카오,2018.07.30,"116,500"
카카오,2018.07.27,"119,500"
카카오,2018.07.26,"117,500"
카카오,2018.07.25,"118,000"
카카오,2018.07.24,"117,000"
카카오,2018.07.23,"115,500"
카카오,2018.07.20,"115,000"
카카오,2018.07.19,"114,000"
카카오,2018.07.18,"113,000"
카카오,2018.07.17,"114,000"
카카오,2018.07.16,"116,500"
카카오,2018.07.13,"118,000"
카카오,2018.07.12,"117,500"
카카오,2018.07.11,"116,500"
카카오,2018.07.10,"117,000"
카카오,2018.07.09,"117,500"
카카오,2018.07.06,"114,500"
카카오,2018.07.05,"116,500"
카카오,2018.07.04,"117,000"
카카오,2018.07.03,"114,000"
카카오,2018.07.02,"111,500"
카카오,2018.06.29,"114,500"
카카오,2018.06.28,"111,500"
카카오,2018.06.27,"111,000"
카카오,2018.06.26,"112,000"
카카오,2018.06.25,"114,000"
카카오,2018.06.22,"114,000"
카카오,2018.06.21,"107,000"
카카오,2018.06.20,"108,000"
카카오,2018.06.19,"106,500"
카카오,2018.06.18,"107,500"
카카오,2018.06.15,"109,500"
카카오,2018.06.14,"112,000"
카카오,2018.06.12,"114,000"
카카오,2018.06.11,"114,000"
카카오,2018.06.08,"113,000"
카카오,2018.06.07,"111,500"
카카오,2018.06.05,"111,500"
카카오,2018.06.04,"108,000"
카카오,2018.06.01,"104,500"
카카오,2018.05.31,"103,500"
카카오,2018.05.30,"104,000"
카카오,2018.05.29,"108,000"
카카오,2018.05.28,"108,000"
카카오,2018.05.25,"112,000"
카카오,2018.05.24,"113,000"
카카오,2018.05.23,"112,500"
카카오,2018.05.21,"113,500"
카카오,2018.05.18,"113,500"
카카오,2018.05.17,"116,500"
카카오,2018.05.16,"117,000"
카카오,2018.05.15,"114,500"
카카오,2018.05.14,"113,000"
카카오,2018.05.11,"117,000"
카카오,2018.05.10,"117,000"
카카오,2018.05.09,"113,000"
카카오,2018.05.08,"112,000"
카카오,2018.05.04,"112,000"
카카오,2018.05.03,"113,500"
카카오,2018.05.02,"114,500"
카카오,2018.04.30,"111,000"
카카오,2018.04.27,"113,500"
카카오,2018.04.26,"114,000"
카카오,2018.04.25,"115,500"
카카오,2018.04.24,"115,000"
카카오,2018.04.23,"111,000"
카카오,2018.04.20,"115,000"
카카오,2018.04.19,"116,500"
카카오,2018.04.18,"119,500"
카카오,2018.04.17,"118,000"
카카오,2018.04.16,"117,000"
카카오,2018.04.13,"120,500"
카카오,2018.04.12,"120,000"
카카오,2018.04.11,"121,500"
카카오,2018.04.10,"122,500"
카카오,2018.04.09,"121,500"
카카오,2018.04.06,"122,500"
카카오,2018.04.05,"124,500"
카카오,2018.04.04,"123,500"
카카오,2018.04.03,"128,500"
카카오,2018.04.02,"129,000"
카카오,2018.03.30,"132,000"
카카오,2018.03.29,"129,500"
카카오,2018.03.28,"129,000"
카카오,2018.03.27,"131,500"
카카오,2018.03.26,"131,000"
카카오,2018.03.23,"130,500"
카카오,2018.03.22,"138,000"
카카오,2018.03.21,"138,000"
카카오,2018.03.20,"139,000"
카카오,2018.03.19,"137,500"
카카오,2018.03.16,"141,000"
카카오,2018.03.15,"141,500"
카카오,2018.03.14,"137,000"
카카오,2018.03.13,"140,500"
카카오,2018.03.12,"135,000"
카카오,2018.03.09,"134,000"
카카오,2018.03.08,"132,000"
카카오,2018.03.07,"129,500"
카카오,2018.03.06,"132,500"
카카오,2018.03.05,"123,000"
카카오,2018.03.02,"127,500"
카카오,2018.02.28,"128,000"
카카오,2018.02.27,"131,000"
카카오,2018.02.26,"123,000"
카카오,2018.02.23,"123,500"
카카오,2018.02.22,"123,500"
카카오,2018.02.21,"124,500"
카카오,2018.02.20,"123,000"
카카오,2018.02.19,"124,000"
카카오,2018.02.14,"122,500"
카카오,2018.02.13,"119,000"
카카오,2018.02.12,"118,000"
카카오,2018.02.09,"118,000"
카카오,2018.02.08,"126,500"
카카오,2018.02.07,"126,500"
카카오,2018.02.06,"131,000"
카카오,2018.02.05,"134,500"
카카오,2018.02.02,"143,500"
카카오,2018.02.01,"141,500"
카카오,2018.01.31,"140,000"
카카오,2018.01.30,"138,500"
카카오,2018.01.29,"139,000"
카카오,2018.01.26,"140,000"
카카오,2018.01.25,"135,000"
카카오,2018.01.24,"135,000"
카카오,2018.01.23,"136,500"
카카오,2018.01.22,"135,500"
카카오,2018.01.19,"138,000"
카카오,2018.01.18,"135,500"
카카오,2018.01.17,"134,000"
카카오,2018.01.16,"140,500"
카카오,2018.01.15,"145,000"
카카오,2018.01.12,"140,500"
카카오,2018.01.11,"140,500"
카카오,2018.01.10,"149,500"
카카오,2018.01.09,"157,000"
카카오,2018.01.08,"159,500"
카카오,2018.01.05,"156,000"
카카오,2018.01.04,"156,000"
카카오,2018.01.03,"149,000"
카카오,2018.01.02,"146,500"
카카오,2017.12.28,"137,000"
카카오,2017.12.27,"139,500"
카카오,2017.12.26,"126,000"
카카오,2017.12.22,"129,500"
카카오,2017.12.21,"129,000"
카카오,2017.12.20,"133,500"
카카오,2017.12.19,"135,500"
카카오,2017.12.18,"134,500"
카카오,2017.12.15,"142,500"
카카오,2017.12.14,"144,000"
카카오,2017.12.13,"141,000"
카카오,2017.12.12,"141,000"
카카오,2017.12.11,"140,000"
카카오,2017.12.08,"138,500"
카카오,2017.12.07,"135,500"
카카오,2017.12.06,"138,000"
카카오,2017.12.05,"140,500"
카카오,2017.12.04,"139,500"
카카오,2017.12.01,"140,000"
카카오,2017.11.30,"136,500"
카카오,2017.11.29,"145,000"
카카오,2017.11.28,"145,500"
카카오,2017.11.27,"147,500"
카카오,2017.11.24,"148,000"
카카오,2017.11.23,"149,500"
카카오,2017.11.22,"154,500"
카카오,2017.11.21,"161,000"
카카오,2017.11.20,"160,000"
카카오,2017.11.17,"157,500"
카카오,2017.11.16,"154,500"
카카오,2017.11.15,"154,000"
카카오,2017.11.14,"155,000"
카카오,2017.11.13,"154,000"
카카오,2017.11.10,"152,500"
카카오,2017.11.09,"152,500"
카카오,2017.11.08,"157,500"
카카오,2017.11.07,"154,000"
카카오,2017.11.06,"153,000"
카카오,2017.11.03,"152,500"
카카오,2017.11.02,"150,000"
카카오,2017.11.01,"151,000"
카카오,2017.10.31,"144,000"
카카오,2017.10.30,"142,000"
카카오,2017.10.27,"143,500"
카카오,2017.10.26,"140,000"
카카오,2017.10.25,"146,000"
카카오,2017.10.24,"150,000"
카카오,2017.10.23,"151,000"
카카오,2017.10.20,"150,000"
카카오,2017.10.19,"147,000"
카카오,2017.10.18,"148,500"
카카오,2017.10.17,"157,500"
카카오,2017.10.16,"156,000"
카카오,2017.10.13,"152,500"
카카오,2017.10.12,"159,500"
카카오,2017.10.11,"150,500"
카카오,2017.10.10,"149,000"
카카오,2017.09.29,"144,000"
카카오,2017.09.28,"139,500"
카카오,2017.09.27,"140,500"
카카오,2017.09.26,"141,000"
카카오,2017.09.25,"138,500"
카카오,2017.09.22,"138,500"
카카오,2017.09.21,"142,000"
카카오,2017.09.20,"142,500"
카카오,2017.09.19,"137,000"
카카오,2017.09.18,"135,500"
카카오,2017.09.15,"135,500"
카카오,2017.09.14,"132,000"
카카오,2017.09.13,"127,500"
카카오,2017.09.12,"130,500"
카카오,2017.09.11,"130,500"
카카오,2017.09.08,"129,500"
카카오,2017.09.07,"127,000"
카카오,2017.09.06,"128,000"
카카오,2017.09.05,"125,500"
카카오,2017.09.04,"119,500"
카카오,2017.09.01,"122,000"
카카오,2017.08.31,"123,000"
카카오,2017.08.30,"122,000"
카카오,2017.08.29,"119,000"
카카오,2017.08.28,"118,000"
카카오,2017.08.25,"117,500"
카카오,2017.08.24,"116,500"
카카오,2017.08.23,"115,000"
카카오,2017.08.22,"115,500"
카카오,2017.08.21,"114,000"
카카오,2017.08.18,"113,500"
카카오,2017.08.17,"114,500"
카카오,2017.08.16,"114,500"
카카오,2017.08.14,"113,000"
카카오,2017.08.11,"110,000"
카카오,2017.08.10,"108,500"
카카오,2017.08.09,"108,500"
카카오,2017.08.08,"111,000"
카카오,2017.08.07,"110,500"
카카오,2017.08.04,"110,500"
카카오,2017.08.03,"114,500"
카카오,2017.08.02,"114,500"
카카오,2017.08.01,"118,000"
카카오,2017.07.31,"120,000"
카카오,2017.07.28,"111,000"
카카오,2017.07.27,"109,500"
카카오,2017.07.26,"105,500"
카카오,2017.07.25,"107,500"
카카오,2017.07.24,"109,000"
카카오,2017.07.21,"108,000"
카카오,2017.07.20,"105,000"
카카오,2017.07.19,"105,000"
카카오,2017.07.18,"103,500"
카카오,2017.07.17,"100,500"
카카오,2017.07.14,"99,000"
카카오,2017.07.13,"99,900"
카카오,2017.07.12,"98,500"
카카오,2017.07.11,"100,500"
카카오,2017.07.10,"102,000"
카카오,2017.07.07,"101,600"
카카오,2017.07.06,"104,100"
카카오,2017.07.05,"102,500"
카카오,2017.07.04,"98,300"
카카오,2017.07.03,"99,400"
카카오,2017.06.30,"101,500"
카카오,2017.06.29,"101,500"
카카오,2017.06.28,"100,800"
카카오,2017.06.27,"103,800"
카카오,2017.06.26,"100,200"
카카오,2017.06.23,"101,500"
카카오,2017.06.22,"98,000"
카카오,2017.06.21,"98,800"
카카오,2017.06.20,"101,500"
카카오,2017.06.19,"103,800"
카카오,2017.06.16,"102,900"
카카오,2017.06.15,"105,500"
카카오,2017.06.14,"106,400"
카카오,2017.06.13,"106,900"
카카오,2017.06.12,"105,000"
카카오,2017.06.09,"109,800"
카카오,2017.06.08,"108,500"
카카오,2017.06.07,"108,000"
카카오,2017.06.05,"104,500"
카카오,2017.06.02,"100,800"
카카오,2017.06.01,"98,800"
카카오,2017.05.31,"98,800"
카카오,2017.05.30,"98,100"
카카오,2017.05.29,"99,200"
카카오,2017.05.26,"99,700"
카카오,2017.05.25,"98,600"
카카오,2017.05.24,"99,500"
카카오,2017.05.23,"99,000"
카카오,2017.05.22,"99,500"
카카오,2017.05.19,"98,000"
카카오,2017.05.18,"95,200"
카카오,2017.05.17,"95,200"
카카오,2017.05.16,"95,200"
카카오,2017.05.15,"93,800"
카카오,2017.05.12,"95,800"
카카오,2017.05.11,"95,200"
카카오,2017.05.10,"94,000"
카카오,2017.05.08,"95,000"
카카오,2017.05.04,"94,000"
카카오,2017.05.02,"92,600"
카카오,2017.04.28,"90,400"
카카오,2017.04.27,"91,400"
카카오,2017.04.26,"92,600"
카카오,2017.04.25,"90,800"
카카오,2017.04.24,"90,200"
카카오,2017.04.21,"90,000"
카카오,2017.04.20,"90,800"
카카오,2017.04.19,"87,200"
카카오,2017.04.18,"88,200"
카카오,2017.04.17,"89,100"
카카오,2017.04.14,"88,800"
카카오,2017.04.13,"88,000"
카카오,2017.04.12,"85,900"
카카오,2017.04.11,"85,700"
카카오,2017.04.10,"84,900"
카카오,2017.04.07,"86,600"
카카오,2017.04.06,"84,500"
카카오,2017.04.05,"85,900"
카카오,2017.04.04,"85,700"
카카오,2017.04.03,"87,000"
카카오,2017.03.31,"83,100"
카카오,2017.03.30,"82,800"
카카오,2017.03.29,"83,800"
카카오,2017.03.28,"83,200"
카카오,2017.03.27,"82,900"
카카오,2017.03.24,"84,100"
카카오,2017.03.23,"85,900"
카카오,2017.03.22,"86,600"
카카오,2017.03.21,"86,100"
카카오,2017.03.20,"84,900"
카카오,2017.03.17,"84,000"
카카오,2017.03.16,"83,800"
카카오,2017.03.15,"82,200"
카카오,2017.03.14,"83,500"
카카오,2017.03.13,"84,800"
카카오,2017.03.10,"85,300"
카카오,2017.03.09,"82,800"
카카오,2017.03.08,"83,000"
카카오,2017.03.07,"83,700"
카카오,2017.03.06,"83,800"
카카오,2017.03.03,"85,800"
카카오,2017.03.02,"85,300"
카카오,2017.02.28,"85,400"
카카오,2017.02.27,"85,800"
카카오,2017.02.24,"88,100"
카카오,2017.02.23,"87,900"
카카오,2017.02.22,"89,500"
카카오,2017.02.21,"88,400"
카카오,2017.02.20,"84,800"
카카오,2017.02.17,"84,700"
카카오,2017.02.16,"82,400"
카카오,2017.02.15,"84,900"
카카오,2017.02.14,"84,900"
카카오,2017.02.13,"84,100"
카카오,2017.02.10,"85,100"
카카오,2017.02.09,"85,400"
카카오,2017.02.08,"79,800"
카카오,2017.02.07,"78,300"
카카오,2017.02.06,"77,300"
카카오,2017.02.03,"78,000"
카카오,2017.02.02,"77,700"
카카오,2017.02.01,"78,400"
카카오,2017.01.31,"77,700"
카카오,2017.01.26,"77,100"
카카오,2017.01.25,"76,100"
카카오,2017.01.24,"78,800"
카카오,2017.01.23,"79,000"
카카오,2017.01.20,"80,400"
카카오,2017.01.19,"82,300"
카카오,2017.01.18,"81,100"
카카오,2017.01.17,"81,900"
카카오,2017.01.16,"82,600"
카카오,2017.01.13,"83,900"
카카오,2017.01.12,"81,900"
카카오,2017.01.11,"83,200"
카카오,2017.01.10,"82,000"
카카오,2017.01.09,"82,800"
카카오,2017.01.06,"83,700"
카카오,2017.01.05,"84,000"
카카오,2017.01.04,"84,300"
카카오,2017.01.03,"80,000"
카카오,2017.01.02,"76,700"
카카오,2016.12.29,"77,000"
카카오,2016.12.28,"75,500"
카카오,2016.12.27,"74,800"
카카오,2016.12.26,"75,100"
카카오,2016.12.23,"75,000"
카카오,2016.12.22,"74,800"
카카오,2016.12.21,"76,100"
카카오,2016.12.20,"76,900"
카카오,2016.12.19,"78,200"
카카오,2016.12.16,"77,500"
카카오,2016.12.15,"78,100"
카카오,2016.12.14,"78,700"
카카오,2016.12.13,"79,200"
카카오,2016.12.12,"79,600"
카카오,2016.12.09,"79,400"
카카오,2016.12.08,"76,300"
카카오,2016.12.07,"75,100"
카카오,2016.12.06,"75,100"
카카오,2016.12.05,"74,700"
카카오,2016.12.02,"75,300"
카카오,2016.12.01,"76,700"
카카오,2016.11.30,"77,700"
카카오,2016.11.29,"79,800"
카카오,2016.11.28,"79,400"
카카오,2016.11.25,"81,300"
카카오,2016.11.24,"80,700"
카카오,2016.11.23,"81,900"
카카오,2016.11.22,"81,800"
카카오,2016.11.21,"79,000"
카카오,2016.11.18,"80,700"
카카오,2016.11.17,"81,000"
카카오,2016.11.16,"80,300"
카카오,2016.11.15,"76,000"
카카오,2016.11.14,"75,800"
카카오,2016.11.11,"77,800"
카카오,2016.11.10,"79,700"
카카오,2016.11.09,"71,300"
카카오,2016.11.08,"74,300"
카카오,2016.11.07,"73,700"
카카오,2016.11.04,"73,200"
카카오,2016.11.03,"71,400"
카카오,2016.11.02,"71,300"
카카오,2016.11.01,"74,600"
카카오,2016.10.31,"76,400"
카카오,2016.10.28,"79,600"
카카오,2016.10.27,"81,300"
카카오,2016.10.26,"80,900"
카카오,2016.10.25,"82,300"
카카오,2016.10.24,"80,700"
카카오,2016.10.21,"80,600"
카카오,2016.10.20,"81,000"
카카오,2016.10.19,"81,700"
카카오,2016.10.18,"80,800"
카카오,2016.10.17,"80,500"
카카오,2016.10.14,"79,300"
카카오,2016.10.13,"79,300"
카카오,2016.10.12,"80,200"
카카오,2016.10.11,"81,500"
카카오,2016.10.10,"82,600"
카카오,2016.10.07,"83,400"
카카오,2016.10.06,"85,300"
카카오,2016.10.05,"85,500"
카카오,2016.10.04,"81,200"
카카오,2016.09.30,"81,800"
카카오,2016.09.29,"82,700"
카카오,2016.09.28,"82,800"
카카오,2016.09.27,"83,600"
카카오,2016.09.26,"82,600"
카카오,2016.09.23,"83,600"
카카오,2016.09.22,"84,500"
카카오,2016.09.21,"82,300"
카카오,2016.09.20,"82,200"
카카오,2016.09.19,"80,500"
카카오,2016.09.13,"80,500"
카카오,2016.09.12,"79,900"
카카오,2016.09.09,"80,600"
카카오,2016.09.08,"81,800"
카카오,2016.09.07,"80,000"
카카오,2016.09.06,"81,200"
카카오,2016.09.05,"81,000"
카카오,2016.09.02,"81,000"
카카오,2016.09.01,"82,100"
카카오,2016.08.31,"81,300"
카카오,2016.08.30,"80,000"
카카오,2016.08.29,"79,300"
카카오,2016.08.26,"81,000"
카카오,2016.08.25,"81,000"
카카오,2016.08.24,"82,500"
카카오,2016.08.23,"80,500"
카카오,2016.08.22,"82,700"
카카오,2016.08.19,"84,700"
카카오,2016.08.18,"86,700"
카카오,2016.08.17,"88,000"
카카오,2016.08.16,"88,600"
카카오,2016.08.12,"89,500"
카카오,2016.08.11,"91,300"
카카오,2016.08.10,"92,700"
카카오,2016.08.09,"92,900"
카카오,2016.08.08,"91,500"
카카오,2016.08.05,"92,100"
카카오,2016.08.04,"92,300"
카카오,2016.08.03,"93,900"
카카오,2016.08.02,"91,000"
카카오,2016.08.01,"91,000"
카카오,2016.07.29,"90,900"
카카오,2016.07.28,"91,600"
카카오,2016.07.27,"91,200"
카카오,2016.07.26,"91,500"
카카오,2016.07.25,"92,200"
카카오,2016.07.22,"92,700"
카카오,2016.07.21,"92,700"
카카오,2016.07.20,"93,500"
카카오,2016.07.19,"93,500"
카카오,2016.07.18,"93,200"
카카오,2016.07.15,"94,300"
카카오,2016.07.14,"94,800"
카카오,2016.07.13,"94,500"
카카오,2016.07.12,"95,500"
카카오,2016.07.11,"95,000"
카카오,2016.07.08,"93,700"
카카오,2016.07.07,"95,000"
카카오,2016.07.06,"94,700"
카카오,2016.07.05,"93,300"
카카오,2016.07.04,"93,800"
카카오,2016.07.01,"94,700"
카카오,2016.06.30,"93,100"
카카오,2016.06.29,"92,200"
카카오,2016.06.28,"91,200"
카카오,2016.06.27,"91,600"
카카오,2016.06.24,"91,200"
카카오,2016.06.23,"93,200"
카카오,2016.06.22,"94,200"
카카오,2016.06.21,"93,800"
카카오,2016.06.20,"94,900"
카카오,2016.06.17,"91,300"
카카오,2016.06.16,"91,200"
카카오,2016.06.15,"92,800"
카카오,2016.06.14,"94,100"
카카오,2016.06.13,"93,800"
카카오,2016.06.10,"94,900"
카카오,2016.06.09,"95,200"
카카오,2016.06.08,"97,000"
카카오,2016.06.07,"98,200"
카카오,2016.06.03,"98,000"
카카오,2016.06.02,"97,500"
카카오,2016.06.01,"98,500"
카카오,2016.05.31,"102,800"
카카오,2016.05.30,"102,800"
카카오,2016.05.27,"100,600"
카카오,2016.05.26,"99,700"
카카오,2016.05.25,"99,600"
카카오,2016.05.24,"99,200"
카카오,2016.05.23,"100,200"
카카오,2016.05.20,"99,300"
카카오,2016.05.19,"100,300"
카카오,2016.05.18,"104,500"
카카오,2016.05.17,"105,100"
카카오,2016.05.16,"105,400"
카카오,2016.05.13,"103,800"
카카오,2016.05.12,"106,300"
카카오,2016.05.11,"105,700"
카카오,2016.05.10,"100,600"
카카오,2016.05.09,"101,700"
카카오,2016.05.04,"100,000"
카카오,2016.05.03,"99,800"
카카오,2016.05.02,"99,600"
카카오,2016.04.29,"100,500"
카카오,2016.04.28,"100,500"
카카오,2016.04.27,"102,400"
카카오,2016.04.26,"101,600"
카카오,2016.04.25,"104,300"
카카오,2016.04.22,"99,600"
카카오,2016.04.21,"101,500"
카카오,2016.04.20,"103,100"
카카오,2016.04.19,"102,500"
카카오,2016.04.18,"102,200"
카카오,2016.04.15,"101,200"
카카오,2016.04.14,"100,300"
카카오,2016.04.12,"100,400"
카카오,2016.04.11,"97,800"
카카오,2016.04.08,"98,800"
카카오,2016.04.07,"98,400"
카카오,2016.04.06,"96,800"
카카오,2016.04.05,"96,500"
카카오,2016.04.04,"99,300"
카카오,2016.04.01,"101,800"
카카오,2016.03.31,"99,200"
카카오,2016.03.30,"100,100"
카카오,2016.03.29,"100,400"
카카오,2016.03.28,"100,800"
카카오,2016.03.25,"102,700"
카카오,2016.03.24,"107,000"
카카오,2016.03.23,"106,600"
카카오,2016.03.22,"109,500"
카카오,2016.03.21,"109,700"
카카오,2016.03.18,"112,200"
카카오,2016.03.17,"112,300"
카카오,2016.03.16,"109,600"
카카오,2016.03.15,"111,400"
카카오,2016.03.14,"112,600"
카카오,2016.03.11,"111,200"
카카오,2016.03.10,"110,100"
카카오,2016.03.09,"107,800"
카카오,2016.03.08,"106,200"
카카오,2016.03.07,"105,900"
카카오,2016.03.04,"103,800"
카카오,2016.03.03,"101,500"
카카오,2016.03.02,"97,400"
카카오,2016.02.29,"94,900"
카카오,2016.02.26,"94,100"
카카오,2016.02.25,"94,500"
카카오,2016.02.24,"95,000"
카카오,2016.02.23,"96,400"
카카오,2016.02.22,"92,400"
카카오,2016.02.19,"92,600"
카카오,2016.02.18,"92,400"
카카오,2016.02.17,"92,100"
카카오,2016.02.16,"94,300"
카카오,2016.02.15,"92,300"
카카오,2016.02.12,"92,800"
카카오,2016.02.11,"100,700"
카카오,2016.02.05,"108,900"
카카오,2016.02.04,"109,300"
카카오,2016.02.03,"109,200"
카카오,2016.02.02,"108,700"
카카오,2016.02.01,"109,800"
카카오,2016.01.29,"109,300"
카카오,2016.01.28,"109,500"
카카오,2016.01.27,"109,200"
카카오,2016.01.26,"112,400"
카카오,2016.01.25,"113,100"
카카오,2016.01.22,"112,800"
카카오,2016.01.21,"111,000"
카카오,2016.01.20,"112,100"
카카오,2016.01.19,"114,100"
카카오,2016.01.18,"116,200"
카카오,2016.01.15,"118,700"
카카오,2016.01.14,"118,900"
카카오,2016.01.13,"119,800"
카카오,2016.01.12,"116,400"
카카오,2016.01.11,"114,700"
카카오,2016.01.08,"115,200"
카카오,2016.01.07,"117,300"
카카오,2016.01.06,"119,100"
카카오,2016.01.05,"117,100"
카카오,2016.01.04,"115,300"
카카오,2015.12.30,"115,800"
카카오,2015.12.29,"113,400"
카카오,2015.12.28,"110,600"
카카오,2015.12.24,"110,600"
카카오,2015.12.23,"111,000"
카카오,2015.12.22,"111,400"
카카오,2015.12.21,"112,200"
카카오,2015.12.18,"112,100"
카카오,2015.12.17,"111,400"
카카오,2015.12.16,"111,200"
카카오,2015.12.15,"108,300"
카카오,2015.12.14,"108,000"
카카오,2015.12.11,"112,700"
카카오,2015.12.10,"112,800"
카카오,2015.12.09,"116,100"
카카오,2015.12.08,"117,100"
카카오,2015.12.07,"118,700"
카카오,2015.12.04,"118,300"
카카오,2015.12.03,"120,800"
카카오,2015.12.02,"119,800"
카카오,2015.12.01,"119,400"
카카오,2015.11.30,"120,600"
카카오,2015.11.27,"116,100"
카카오,2015.11.26,"112,300"
카카오,2015.11.25,"112,100"
카카오,2015.11.24,"112,800"
카카오,2015.11.23,"114,100"
